Date,VFICX,VWEHX,VFISX,SPY,IRX
2022-07-31,2.001283172485587,2.28728624221116,0.8484941119504958,3.4657177543307602,0.38586685703468304
2022-08-31,1.9069890707423927,2.1848296847432653,0.8274200934556641,3.283507154767193,0.3891737787723699
2022-09-30,1.7648903845667534,2.0642674137878996,0.7999756144922197,2.8875145573231458,0.3928599714115568
2022-10-31,1.7522694945534507,2.1467021499057313,0.7965422898249883,3.2034746673814096,0.39748147008731904
2022-11-30,1.8802318175154071,2.22969808509841,0.80998583778919,3.4371523766627714,0.4024431644193467
2022-12-31,1.861023772627922,2.2136205249899166,0.8092666219814089,3.1814469925944593,0.40743068553304695
2023-01-31,1.9728488002185203,2.322293017969464,0.8269633490241723,3.4444073246612215,0.4128008701649124
2023-02-28,1.8849405782071713,2.2684541758530115,0.804321690743288,3.3326636716115026,0.4183570104175729
2023-03-31,1.9697667528748877,2.315884403029344,0.8347663428751719,3.4933085104252353,0.42378668253728824
2023-04-30,1.9965648520936257,2.3381691552132398,0.8392066065372539,3.5650889291051406,0.42963976516112723
2023-05-31,1.9572901274282,2.310275974421565,0.8303771357940108,3.5861620951807076,0.435905748203141
2023-06-30,1.953167984703093,2.3526003586589956,0.8176253399893687,3.883344632614281,0.44208502458307897
2023-07-31,1.9665359218336378,2.388682900906996,0.8237727735160507,4.043192797549977,0.4484055540824534
2023-08-31,1.9486704064793252,2.3926391438945376,0.8301353082338345,3.9612304980873576,0.4548144015535609
2023-09-30,1.870757633181619,2.3447218749359946,0.8215583555983981,3.7258973979836822,0.46125404246437496
2023-10-31,1.8208718151098395,2.323371375106937,0.8243959587149507,3.6233044154124148,0.467746650241992
2023-11-30,1.9839408334511681,2.4715982021875935,0.8477579387223366,4.045614522509145,0.47416736728776754
2023-12-31,2.105177298979714,2.588285511729443,0.8732873351017614,4.275973950434575,0.4805446105259592
2024-01-31,2.105626778701722,2.57973540257007,0.8799674528120636,4.360001738569435,0.48695935519022515
2024-02-29,2.0593522677390492,2.584484383777592,0.8689510277993893,4.63972324360809,0.49344545097170034
2024-03-31,2.0997543417768414,2.6160064144438997,0.8764108182075168,4.824153075925625,0.4999348399132131
2024-04-30,2.0281271582652733,2.5804426494133863,0.8668512567890765,4.589325524543014,0.5065051533784919
2024-05-31,2.0874143331366106,2.626515700985168,0.8824819433424964,4.872031914680553,0.5131042474400227
2024-06-30,2.101994787877644,2.6468892027710553,0.8863474979095858,5.079197803607271,0.5196917224332416
